,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-08-01,0.2782345465446638,0.1529680746839176,0.13228684639841135,0.20049820187005435,0.12625692774603559,0.2785451600433703,0.0748688705070677,0.08510093972190247,0.20643216508191678,0.14611740141870647,0.12099875338879695,0.11615623825587729,0.21949957332658954,0.2219897034721337,0.2232501223447107,0.2330046140783581,0.23018517066729963,0.18294220513838888,0.3253162390679621,0.45792202190086273,0.19682786524595905,0.2724487345937985,0.2801139327320938,0.21929468702600274,0.39164898830134254,0.22763542754971727,0.09787354914262532
2020-08-02,0.2693957688042976,0.19998527522648338,0.1399318697845873,0.15834442444692168,0.11679317091385889,0.2910307500867367,0.08922461075424906,0.09751392634361425,0.222799760781733,0.11159367868594196,0.12130903097403915,0.11804979627323609,0.23395292533220857,0.28183444573591987,0.19784448120686618,0.20373966030521032,0.22596132135937544,0.18506261902456436,0.2659178435961013,0.476687254336024,0.25404589329824717,0.29097610358311693,0.2721137336120122,0.18696626293136476,0.34524409037708065,0.26484872447550334,0.12243257965481803
2020-08-03,0.3096708793428021,0.17040080616752862,0.12682426677623687,0.16757614902933157,0.11176932199915232,0.26432741732799236,0.08718842454479132,0.0989653456097478,0.1728266818913065,0.11186687020548189,0.10325805656018175,0.11747249949461414,0.23918968350719466,0.353695928855181,0.1630428265852679,0.1775896113642762,0.2083556278260599,0.19051971295150047,0.2889192103760105,0.46556877586865464,0.19644454099828307,0.28648282254228796,0.31415264272624466,0.1642690705913633,0.33141081468996636,0.22563057958573757,0.11919328425164637
2020-08-04,0.34385387995026845,0.10877885620412389,0.1200129419573726,0.16836651161287677,0.1058805097379248,0.2952507589376699,0.09383072070609881,0.11226420536349242,0.14254157683313712,0.1295231746693041,0.09777366504627955,0.11210591705751786,0.2411428041734234,0.2509832154130029,0.20583504867602512,0.13561305563358092,0.2209292471282417,0.1923133827566883,0.2954806467862797,0.44620360772076034,0.21755418980888622,0.2345510775781028,0.3224310785254613,0.1755821384863631,0.3199520360540162,0.17212824457019038,0.11942461579910921
2020-08-05,0.3692908889788243,0.13326941277299906,0.11706027446584903,0.1387797622865989,0.09981517059402317,0.2747423458493896,0.10371175184607952,0.12382511200937078,0.15040829674814657,0.12931133158482191,0.09766148742609815,0.08795539921191092,0.2313260685028923,0.10865717930238875,0.15809938449317595,0.14176815698479556,0.16614668889951564,0.202662946890572,0.28756867376703243,0.4472019826458518,0.2019334038475059,0.22397368007301616,0.312148672972323,0.18704732683197745,0.3564663244985656,0.22369596216645324,0.11753186588066382
2020-08-06,0.3571989924063513,0.15990121854924189,0.10315907440236605,0.23534495867541275,0.1107981939852425,0.2787131226418235,0.10922238147540538,0.10208211638540354,0.15027554107878996,0.13099689288430014,0.08890868609170748,0.08926636300275591,0.23072561779049408,0.1007919935756594,0.12888849764873858,0.09684391226018635,0.18781209734973955,0.1928941193572325,0.29438885720808966,0.4629640196577599,0.19616315029714917,0.2178971142205833,0.37328025421247535,0.1949347359998137,0.3687696183043842,0.19941129953817657,0.11837347241078552
2020-08-07,0.3418517768721658,0.19703385207219162,0.11626988374630955,0.19789008230781505,0.14131311236386873,0.3029033429654721,0.11388551205004285,0.09725783316562403,0.18697267531524686,0.16629564464324803,0.09837377226574458,0.14545789155818947,0.2571511768726876,0.08682176816203059,0.13877690766549394,0.10722338006154015,0.21281369778382378,0.19733095224253144,0.311437046428743,0.5185197595924516,0.22255567086946507,0.2534005634833117,0.3723852194085125,0.21838803984124566,0.4086547460207589,0.21572956294976214,0.11873134427361902
2020-08-08,0.30161070385597466,0.20604532045493554,0.10881183759623123,0.16086000808043202,0.1540284754522241,0.32784390198903796,0.12225884716734726,0.09226822146300524,0.1676564334137426,0.1132233694034404,0.10853176468065831,0.11129102193052214,0.16932436008612575,0.10197875483186761,0.13990534286413192,0.1274597547561617,0.21687226532527254,0.28346815010601223,0.30773230537789137,0.5476183134522933,0.23086901927753473,0.2600204105576535,0.35460290955171525,0.25580775255654575,0.37865208081744034,0.22151557748801579,0.11344653923896503
2020-08-09,0.3082957600541088,0.23594870808547905,0.12372551332795673,0.15927652341243084,0.14061976531037612,0.29001717041356256,0.08245722430927205,0.12285873519309394,0.11788838725884734,0.10207078864462654,0.10684508427431935,0.11131862221353431,0.1494161053577084,0.08012645469353011,0.1304204112393377,0.12792377295038887,0.21116478600608604,0.2946634292551637,0.31324055438676507,0.510419565206527,0.1645237164077449,0.2902111534021846,0.3435505015863796,0.2594005308682745,0.3676128632563891,0.2201506494365128,0.09161174735313997
2020-08-10,0.3153724651972755,0.21226575779554624,0.12126212121681883,0.1769946565018246,0.13933951563448296,0.25295484250845984,0.11715643180178749,0.14227218974566488,0.1198985910810474,0.10367692733189689,0.09705429090082734,0.09767666083609945,0.1767155074823992,0.10621788329516875,0.14997698005358645,0.13098074729638517,0.17872966855515993,0.3202298066124736,0.35246881383446055,0.45527173850293334,0.12989933706387097,0.2798692231998996,0.32085752558437813,0.2339025699085512,0.3472514690533702,0.1926039061928835,0.09637136922038195
2020-08-11,0.3094366777438737,0.22481074201141138,0.12027491050806122,0.17389691831859322,0.13703624343795928,0.2527277170409589,0.08769621878966671,0.1694603946786819,0.12300803802915347,0.12945819568358247,0.06923284521068716,0.10741989312583283,0.18157059180541946,0.11769795023252674,0.16209565814463256,0.1207496100715645,0.16795558380701656,0.131197414790416,0.33974221618390016,0.5280800725732582,0.1905141568768313,0.290599456942053,0.3102978124721796,0.21308297887350228,0.3617690976442014,0.2290132119561227,0.10290241704503482
2020-08-12,0.29838919319604473,0.2502813604252647,0.12659193492117354,0.1751822995104605,0.14598734148596612,0.23827629375392767,0.08400651086600891,0.19197572728531093,0.12499670713774841,0.10921734232137853,0.07823244367002483,0.10856557684732655,0.18690182245022616,0.1167883620379142,0.13127878298864928,0.1183651382314967,0.1574511941020514,0.1831879098709937,0.32334327651802847,0.4862606405496436,0.149320000561944,0.3034250320128356,0.3216631985066587,0.2287953884710281,0.33659177829490006,0.21122285588115397,0.1064645984275168
2020-08-13,0.3110014087099453,0.2788986484015137,0.12604250018417418,0.1753877612832485,0.15890657643667513,0.21964633686526297,0.09382573134915867,0.19722739213675836,0.14634833174588316,0.09201618716843955,0.08478297332995569,0.10749268085382532,0.18610249165089254,0.11462942366489129,0.13228958909975222,0.12464810482080654,0.14329008351053665,0.11642266931616968,0.3173993851489913,0.4578055559500376,0.1350487201409418,0.3252131176970292,0.3151982687831672,0.19474483965066952,0.4079576494758185,0.23012068311994338,0.12380316188805297
2020-08-14,0.32731204839500905,0.2690873921533083,0.14576822421816615,0.1835602381452206,0.16905481211369586,0.22564767021771223,0.11129586551525687,0.19477903853136097,0.14104249774715003,0.0908061069980966,0.06984752900124777,0.10812613634117282,0.1683598734761308,0.12254075064766227,0.12574426564724958,0.1444770650488046,0.13324998611673458,0.13275584035440924,0.3867242106531756,0.46285425475283515,0.15592901098893586,0.3488182989987011,0.3005323564032943,0.25112641355062787,0.24757588273979525,0.2505466386611585,0.09957189813513981
2020-08-15,0.26029577949533467,0.30810786924544903,0.1340499304672667,0.22453426896718576,0.15976219756102816,0.19326691566367152,0.11990982834492037,0.18887319887459186,0.1505081706260226,0.1084133192781225,0.0609372177849727,0.11103445739601756,0.14041314011115547,0.10411285717506104,0.12289915063677666,0.15379730624113183,0.13840569656948054,0.12102765038272291,0.3888591708744461,0.46284999605666655,0.16629541679005616,0.3670141271285684,0.30799572879613585,0.13863058341318724,0.26174262987059976,0.24206230085615257,0.07510689840468913
2020-08-16,0.24646735771396272,0.333039950542611,0.17523129017245256,0.20765075972391436,0.1629287762239793,0.1739719417285881,0.11483976931564027,0.22201756148220295,0.13649569446749418,0.12150861337956978,0.0655721641468517,0.0754622727372412,0.15529761620622484,0.13292124011779174,0.17605153243970997,0.16139035694784043,0.12346273883765474,0.12857526887450701,0.3988516481858571,0.4393400123745512,0.14079578684977098,0.3565270811186733,0.33993373966603774,0.1739043769890226,0.2786369751019253,0.23956672119432346,0.08214139708695772
2020-08-17,0.31547961717996215,0.2463952762363452,0.19295831519480147,0.21794884232962888,0.17254054780772884,0.17175622846083413,0.135868050641249,0.23581272672450426,0.13715038924109088,0.1338145537126816,0.06007227393191596,0.09435687555518793,0.1538404599517562,0.10739989965879805,0.1578803380591858,0.11634096340678225,0.12268995379113634,0.11167330116226339,0.4190408777004809,0.41448120259600496,0.13307769585677198,0.3339049767357245,0.29334265883528815,0.22669155690444745,0.2945753025628177,0.26946195340492235,0.09876563818735853
2020-08-18,0.2621367259190222,0.2812110705795509,0.17715259607767117,0.22507608066514562,0.19017444110822862,0.1513415231340657,0.12585673044730875,0.2380674638001444,0.143047630172346,0.14471812245014576,0.05699463869181632,0.09874249725386444,0.14421002215890855,0.13146332184865772,0.16922313029120048,0.1486258472667642,0.1362520882079995,0.12303570589873931,0.3717014935129015,0.39714869594870883,0.13907789076129787,0.36712913054493757,0.3096983454866095,0.23717413021881645,0.28704282593513697,0.2682688452646452,0.0936549503387988
2020-08-19,0.2624343023355172,0.2547607721756268,0.18323282517690695,0.1878999403367193,0.1948869661082368,0.15164730749598282,0.13167940220037505,0.25475682403022487,0.1468539515574661,0.14947276584861371,0.05463732249367824,0.1077418773057606,0.10973458404795974,0.13398092535089437,0.17636152885073575,0.15362929492550298,0.14794796481853853,0.10463269132053138,0.36883915247309723,0.3863006332793752,0.1469415655786271,0.3318209901449604,0.3180276011142987,0.22435302717626565,0.25577921116069247,0.24871606716075995,0.10942546990015116
2020-08-20,0.2787342382993488,0.25037279386517053,0.18584673743173913,0.1756789668388672,0.19276981365594914,0.1521209665793078,0.151412406512718,0.20901944871085662,0.13907047322720215,0.14503653950265605,0.06512843983729798,0.0988785343984843,0.12019671101666354,0.1434284131603362,0.17251993257149092,0.14754794859701822,0.1520268159151913,0.10430478838549202,0.37365963086772075,0.38061097977765956,0.1431902738498133,0.3360524670600568,0.2911036033766724,0.20856748779896414,0.2555863408488723,0.23081465571600396,0.11788589192259144
2020-08-21,0.2231138223704085,0.16357533672650837,0.1964784664001187,0.18361709068754797,0.141067398261478,0.22837375512514416,0.15397015318179896,0.16777662213527797,0.14355562934426583,0.1499289268587437,0.06306694312188847,0.0708463815543571,0.10877936345242224,0.17568747892405348,0.15647001142554504,0.14595486041598313,0.12637562804638533,0.10092429066631327,0.3511089301188073,0.3386305937024929,0.15252774485306672,0.2702355484891297,0.28936959974539117,0.2811802814627926,0.26214964122268003,0.20303890696697283,0.1199822368578681
2020-08-22,0.2461004996251098,0.1975784010015697,0.18335344560695374,0.17183189492957948,0.17243917043517,0.28574816612798454,0.1556322613751684,0.1724996162213416,0.1555091642521321,0.12796811573181063,0.06047326342913287,0.07941702555848074,0.11858420486650516,0.178737424767841,0.143022819182976,0.19717501276681001,0.11519773287155202,0.10390249567342932,0.4031992173923988,0.32519266503456296,0.15629140044024428,0.25730296614230336,0.27704334774420086,0.26586447041227734,0.2937597593874295,0.23123392099733228,0.12088226565295938
2020-08-23,0.2330892876542471,0.17408337825723733,0.21307360284002086,0.19349096110351255,0.16512730739015538,0.24824025311208367,0.1818833769233747,0.11143282544229413,0.1919575639966955,0.15723900511998112,0.06021914790736778,0.12414931408011443,0.11829347468337575,0.14040772730534973,0.08823009552990785,0.17960684656597764,0.107910043461739,0.09707790919604804,0.42558393927299787,0.3349133066682128,0.18171764541717794,0.2387714216522912,0.3236721113711942,0.3135190606860979,0.2969198799618551,0.2541482856176049,0.1334695932391526
2020-08-24,0.1503311799044576,0.2966378673836609,0.2280058834897376,0.24831351251064865,0.18155020958565968,0.26660220599041795,0.172702383666425,0.09656791232009669,0.25711110671228105,0.18208369417036163,0.0630908124339762,0.12112512119945526,0.15307190076478172,0.0928787103844243,0.12971112336094828,0.20280452540938143,0.10135331368220535,0.11090133733959265,0.4399097248860717,0.2835164554953116,0.1857211581226901,0.17850615405784434,0.3428255851673396,0.19039930798454735,0.24369540985393934,0.25810554192314844,0.14957980067443155
2020-08-25,0.20999700860795512,0.32047995469728496,0.2225962337985954,0.198021202596315,0.22473251041171585,0.31081503041100467,0.25281781504569134,0.07926697158482132,0.26962337432343414,0.1798437844107112,0.11585051662265647,0.17258764313948152,0.15472858362867595,0.19548141727949173,0.15196226415712039,0.1918292741340673,0.1272495326466284,0.11074211748396737,0.4784021736252129,0.29184454444521163,0.2212190653095658,0.20981081414427125,0.37259545544723177,0.23914782873242277,0.26516607958467886,0.3025698026976966,0.18917462838608476
2020-08-26,0.20876910723307499,0.3235073258830995,0.20924480546979043,0.19577008512402638,0.27164869475531367,0.31915767031485553,0.2511291376059166,0.09461490306234728,0.2597313680062411,0.19074777175659338,0.12313132375606198,0.17739023012124353,0.15305810364704184,0.1659643202100589,0.13773296472528554,0.1950689800905196,0.12482955268550497,0.11463099044642111,0.5222293126698684,0.29305043472921455,0.2091605998352603,0.1961307329585629,0.3632504558592182,0.2615450415013916,0.25253051033411283,0.2895500961043119,0.2163624918816048
2020-08-27,0.21892163312154048,0.33478334530897774,0.21556913047232887,0.17995876700799418,0.23615011139609404,0.30448670275862005,0.252901539710852,0.114833352447482,0.2710496513289693,0.19518686700115284,0.12500592370137853,0.18462076309550773,0.15741649339986427,0.17077027711582554,0.15929828252289005,0.19868289284291588,0.11274217852646524,0.11528077883737622,0.5448368118761063,0.28877895883463744,0.22317356828722135,0.1669797420791976,0.37657089592279297,0.2413413781932506,0.26445390488524484,0.2678507663210777,0.22595673910842787
2020-08-28,0.23883175998764927,0.33003830055035543,0.21069444326567766,0.2058174227940144,0.25344953966828543,0.30224502548790594,0.23913088009144184,0.10349389681130719,0.28656030843955194,0.18002557577854267,0.1255478518408912,0.21438950116036307,0.16049799302561463,0.1423389572621044,0.14673379201706105,0.2111917230363881,0.11297059735916164,0.10072149712399525,0.5029778548005895,0.2854851354889949,0.22367450384063745,0.16405466724872272,0.3283489290416645,0.22251305344471625,0.31375049836490687,0.28986929156152136,0.23908385189386547
